content,rating
"untuk packaging seperti nya tertimpa barang2 pengiriman lain, tetapi isi dalem nya aman karena di lapisin bubble wrap yg tebel, penjual nya ramah & fast respon, pokok nya the best saff n co!!",5
Produk sudah sampai. Tidak ada yang pecah dan bocor. Wanginya awet dan ga bikin hidung sakit 👌👌,5
Produk sudah sampai. Tidak ada yang bocor dan pecah. Selalu langganan beli varian ini ✌,5
"suka sama wanginya agak wangi vanila sedikit, tiap mau beli pasti kehabisan tapi ini masih kedptan, testernya wangi cwo sih menurut ku tapi suka juga wangi testernya klo di pake sedikit",5
"Bagus Banget tahan lama wanginya, enak juga wanginya buat dipake ke acara formal",5
"Aromanya lumayan enak tp sekilas kayak pewangi pakaian yg pernah dipakai emak gw, oh iya gw saranin jangan milih anteraja, lama bgt nganternya delay 1 hari males bgt Gw edit lagi 7 Feb 2023 Ini parfum bisa lebih dari 2 hari kalau dipakai indoor room, tp kalo di bawa keluar yang banyak paparan angin bisa cepet habis, owh iya aroma dry downny bener2 soft bgt kayak bikin ga mau mandi soalnya udh wangi wkks",5
"pembelian SOTB pertama di bulan Mei 2023 dan jatuh cinta banget sm wanginya, trus beli kedua yg skrg, sayang sekali untuk wanginya yg kedua ini lumayan nusuk dan gk masuk wanginya di hidung ak.. admin seller sangat ramah memberikan penjelasan kalau ada upgrade formula dan jg tips memakai parfum dan sudah dicoba tp ttp gk masuk wanginya buat ak personally. baru nemuin parfum lokal yg cocok, udah harus nyari lg yg lain :( thank you buat bonus parfum vialnya🙏 sukses selalu🙏",4
serius wanginya tahan lama. tapi vanilanya lebih dominan. aku gak begitu suka sama wangi vanila. 😭 musknya kurang kerasa trus ada juga wanginya yang khas banget tapi gak tau apa agak nusuk juga di idung. serius ini parfum strong banget wanginya. wanginya di luar ekspestasiku.,5
"Pengiriman cepat, packing aman sekali,kualitas produk sangat baik, mantapp",5
"Memang kalo parfum cocok cocokan.. penasaran sm wangi sotb yg viral akhirnya beli.. wangi ini ada aroma jeruk2 sedikit, ga trll manis malah trlalu lembut wanginya buat saya, makanya kurang cocok sm wanginya.. enak lebih cocok sm loui 😅 dikasih tester wangi coco yg enak sm wangi baru xocolatl",4
"Nyampenya cepet, wanginya enak banget, kalo ketahanan belum tau karna baru pake banget. Bonus loui nya juga ternyata enak wanginya",5
"Bagus banget packaging nya, Wanginya makin lama makin enak Dapat tester ostara yang pengen dicobain tapi tetep lebih suka si S.O.T.B (penantian sebulan)",5
gaada cacat sedikit pun dan yg selalu suka selalu ada sample varian parfum yg lain👍 sukses selalu Saff n Co ✨️,5
"packingny baik,sampai dengan baik pula produknya,,makasih yah..sotb c udh paling2 pointnya plus2 bgt dr segi semua penilaian..expired masih 2026",5
"puassss packaging aman, rapih, barang ori, wangi tahan lama, thank you",5
"Barang sudah diterima sesuai pesanan, packaging rapi & aman (bubble wrap), pengiriman cepat & ongkirnya gratis dapat bonus pulak mantabs wanginya...",5
"Pertama kali beli parfum SAFF & Co sangat puas pengiriman sangat cepat, packing aman, dan untuk wanginya pertama semprot wangi parfum nya enak terasa sweet dan floral nya nya tapi pas drydown nya itu wanginya saya sangat suka dan ketagihan, untuk ketahanan nya lumayan lama juga 8 jam lebih dibadan saya itu pun setelah mandi beberapa kali masih kecium wangi nya. Dan untuk vial Solaris nya cocok banget buat laki-laki wanginya saya lumayan suka jadi pengen coba parfum yg lainnya deh Terimakasih banyak SAFF & Co☺️👍🏻",5
"Kualitas sdh tdk diragukan lagi, top bgt lah sotb ini tdk prnh mengecewakan. Wangi’y stand out dr pagi sampe malem ga ilang2 dongs.. Sebagus itu emang 😍 Pengiriman cepat, packaging aman bgt. 👍terimakasih seller 🙏🙏",5
"SOTB wanginya cocok cuman kyknya krn best seller banget jadi udah sering nyium kyk gini, dapet tester troupe, kalau yg suka wangi bunga cocok beli TROUPE. tp lebih suka Las Pozas deh, kyknya bakal balik lagi ke Las Pozas, wanginya gak pasaran.",5
"baru kali ini nemu toko service pengirimannya bagus banget. dan pas banget pertama kali dpt harga fs juga, worth banget. emang lebih ke cewek wanginya, akhirnya aku jual😭",5
"Pertama kali nyium wanginya Ostara as a tester. Wangi floralnya enak, ringan, dan seger. Varian S.O.T.B ini pas awal² aroma citrusnya cukup menyengat, tapi middle notes nya bikin wanginya seimbang. Sangat tahan lama wanginya...",5
Wangi nya tahan lama juara banget. Bahkan udah mandi pake sabun dengan bersih masih nempel aroma nya. 🤍🤍,5
