content,rating
"Barang sesuai deskripsi dan berkualitas baik serta pengiriman cepat, RECOMMENDED SELLER!!!",5
"Penjualnya responsif ditanya2, barang sudah sampai dan sudah dicoba. Wanginya sih saya cocok. Belum dicoba ketahanannya sihh, tapi terima kasih Humins!",5
"packing aman rapi full buble wrap dpt gretting card juga 🥰, pesen lusa tadi udah sampe sumpah cepet banget krn udah penasaran sm wangi nya",5
"First impression, openingnya gw rasa segernya almond, dry down nya mungkin ini yg solar accords nya, dipadu dgn manis, kacang, kayu, setelah 5-10 menit, bakal kerasa manisnya, yg gw rasa manis ini bakal makin enak diruangan ac, Semua hal di atas, pendapat gw pribadi ya",5
"gilasih hmns, ga heran bisa masuk fragrantica",5
"hwaa baunya soft oke juga ini, semoga tahan lama yak baunya",5
"tutup botolnya tuh mewah, kayak ada magnet nya yg langsung nutup gitu. jadi ga tumpah2. kalo wangi nya, jujurly, ini bukan wangi yg aku suka sih. tapi selera orang beda2 yah. wanginya tuh bunga banget, trus kayak wangi kue2 vanila gitu (kurang suka yg ini). kayaknya emang cocok dipake outdoor deh, agak warm gitu aroma di akhirnya. aku cocoknya yg Orgsm",5
"Sesuka itu sama EOS. Cocok dipake buat setiap hari ke kantor 👊🏻🤓 bau vanilla, manis yang ga nyegrak. Ok buat dipake panas-panasan menerjang ibu kota🫶🏻. Makasih mimin seneng bgt dapet free sample EON🥹",5
"Pengirimannya super cepet! Box dan botolnya bikin keliatan mewah! Wangi vanillanya pas ga eneg, lumayan tahan lama juga❤️",5
Wangi banget dan super tahan. Aromanya ga nyegrek dan nyaman dipakai. Pengiriman juga cepet.,5
Packaging oke. Kualitas botol mantabs. Wanginya pas dan lumayan lama tahannya. Minus ga dapat bonus aja sih. 😅,5
"Sampe nya cepet banget, packaging mantap dapet warranty card dan gift voucher lagi, wangi nya favorit ✨✨",5
"Barang datang dengan kondisi bagus, dikemas dengan rapi dan packaging aman, wanginya suka. Terima kasih",5
"Lagi lagi dan lagi order, terima kasih barangnya sudah sampai dengan baik, biasanya plus dapet parfum mini (tester?), sekarang dikasih gratisan goodibag, terima kasih~",5
"botol yg diterima ga tau mmg 100ml segitu ato ga,tapi tidak penuh,seperti tumpah di box..box agak lembab dan bau parfum semua",5
"Wanginya mayoritas wangi vanilla, dengan sedikit bau2 matahari (bau baju dijemur). Agak manis, tapi cocok lah untuk everyday use.",5
"Packing rapih dan aman, tapi kayaknya proses order sampai ke pengiriman bisa lebih cepat. Kualitas barangnya ok, wanginya enak, as expected.",5
"Barangnya ori sesuai lah, respon juga bagus cuma di ekspedisinya aja yg lama",5
"Pembelian ketiga. Yang pertama dan kedua buat gift ke seseorang. Jujur saya gak tau aromanya bakal kayak apa, cuz sejak awal emang blind buy, wkwkwk. So far lagi beradaptasi sama aromanya. HMNS EoS ini tipe EDP dengan aroma vanila tipis dibalut aroma musky dan sedikit floral. Dibanding merk Onix Mexicola, aroma vanila di EoS ini lebih sopan, SPL nya pun so so. Jadi butuh beberapa kali retouch dalam sehari. Sekian reviewnya. Semoga bermanfaat. Oia, trims HMNS utk bonus vial farhampton-nya. 🙏🏼",5
"pengiriman cepat dan aman, dibanding orgasm eos ini kalau buat saya pribadi aga kurang masuk ke cowok, cewek only, tapi suka wanginya dan tahan seharian kerja di dalam ruangan ac, terima kasih humins bonus nya ! jadi tau forhampton enak juga",5
