content,rating
"baru pertama beli produk saff&co ternyata enak juga varian yang saff dan dapet bonusan varian iliad, untuk wangi yg varian saff menli bgt menurut saya cocok dipagi buat aktivitas pagi sampe siang karna wangi dari top notes sampe base notesnya kuat bgt, dan kalo yg iliad wanginya lebih manis menurut saya cocok buat parfume malem apa lagi on a date tapi varian iliad cocok juga buat perempuan jadi lebih ke parfume unisex, nextnya mungkin nyoba varian lain.",5
Produk sesuai deskripsi&gambar pengiriman&pengemasan oke respon penjual oke suka dengan wangi nya direkomen toko Ini&produk nya Mantap👍👍👍,5
"untuk wanginya prefer ke Saff & Co. dibanding Coco, untuk box packaging lebih bagus Coco. Ini entah disengaja atau kesalahan pihak ekspedisi (diambil) atau lupa, tapi testernya cuma ada 1 tester (S.O.T.B) sedangkan tester LOUI cuma dapat kertas pembungkusnya aja.",5
"wanginya manis, istri pun suka banget dan tahan lama, insyaaLlah ke depan bakal beli lagi, bungkusnya premium, sangat aman dan baik pembungkusannya 👍👍👍👍",5
"Bagus banget, suka, barang cepet banget sampe, seller nya juga fast respon",5
"seller nya fast banget kirim produknya dan secara wangi trmasuk ok sih, cuma hrus coba dl seharian tahan lama atau engga",5
"Parfum unisex yang SPL nya kurang lebih 7 jam. Lebih musky, tapi masih cocok dipakai untuk cewe. Base notes ketika di semprot ke kulit ku jadi agak manis",5
"nyobain yang lain tetap mantab parfum saff&co , wanginya tahan lama",5
"enak banget wanginya sempet nyobain yg vial, kayak gak maskulin gak feminin jadi tengah2 banget buat siang sama malem masih cocok",5
"Pembelian ke 3, wangi nya udah suka bgt, tp ukuran dan price kurang cocok menurut saya, dengan harga segini dapat dimaksimalkan untuk ukuran botol nya",5
"pengemasan yg super unik dan mantap, dapet bonus sample.. terbaikkk⭐️⭐️⭐️⭐️⭐️",5
"packing aman dan rapi, ada bonus sampel nya, wangi nya soft, malah sampel nya yang lebih wangi, mungkin karena sampel nya tidak dicampur alcohol, not bad lah dengan range harga segini.. thank you",5
"first time cobain product saff&co krn rekomendasi ssorang btw thankyou bonus mini size cube Irai Leima. untuk wanginya tergolong bold dan tahan 8jam walau sedikit memudar kalau kena air. untuk yg Irai Leima wanginya seger dan ga sekuat saff memang tapi tetap suka keduanya. ohya min, krn dapat bonus yg irai leima, misal beli lagi kasi bonus aroma yang lain dong, kalau boleh mungkin bisa dicatat customer prnh dikasi bonus wangi apa biar next kalau tertarik dia tau mau beli apa. thankyou",5
"enak banget harumnya, cuma sayangnya, ngerembes keluar semua waktu di unboxing",5
"barang sampai dengan selamat walaupun box pengirimannya agak rusak dan terlalu besar, terimakasih 🙏🏻",5
"pengiriman aman, kotaknya bagus kyk kotak smartphone tapi temanya serem jg. bonus yg mini sotb lebih ke female",5
"great one, hanya bagian semprotan aja kurang menyebar.",5
"never fail, selalu dapat kesan keren pake parfum ini, class!",5
"RECOMMENDED, berangkat kerja dari 04:30 sampai 18:30 masih wangi!!!!",5
"barang sesuai deskripsi, harga terjangkau, pengiriman dan packing aman. recommended 👍🏼",5
"best for indoor activity, more like formal occasion",5
wanginya tahan lama wanginya cocok kualitas bagus,5
"untuk packing bagus, dapat sample chno juga oke, dan untuk kualitas parfume nya belum dicoba, semoga bisa memuaskan",5
"Seger wanginya manteuppp, awett, Pckaging premium, thank you 🙏🏽 Memuaskan",5
